"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country","z"
"141",2001,"bmw","M Roadster","Two Seaters",3.2,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"Germany","Two Seaters"
"142",2001,"bmw","Z3 Coupe","Two Seaters",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,26,21,NA,NA,"Germany","Two Seaters"
"143",2001,"bmw","Z3 Coupe","Two Seaters",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,NA,NA,"Germany","Two Seaters"
"144",2001,"bmw","Z3 Roadster","Two Seaters",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,NA,NA,"Germany","Two Seaters"
"145",2001,"bmw","Z3 Roadster","Two Seaters",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,NA,NA,"Germany","Two Seaters"
"146",2001,"bmw","Z3 Roadster","Two Seaters",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,26,21,NA,NA,"Germany","Two Seaters"
"147",2001,"bmw","Z3 Roadster","Two Seaters",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA,"Germany","Two Seaters"
"148",2001,"bmw","Z8","Two Seaters",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,NA,NA,"Germany","Two Seaters"
"149",2001,"mercedes-benz","SL500","Two Seaters",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,50,8,"Germany","Two Seaters"
"150",2001,"mercedes-benz","SL600","Two Seaters",6,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,50,8,"Germany","Two Seaters"
"151",2001,"mercedes-benz","SLK230 Kompressor","Two Seaters",2.3,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,48,10,"Germany","Two Seaters"
"152",2001,"mercedes-benz","SLK230 Kompressor","Two Seaters",2.3,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,18,27,21,48,10,"Germany","Two Seaters"
"153",2001,"mercedes-benz","SLK320","Two Seaters",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,18,25,21,48,10,"Germany","Two Seaters"
"154",2001,"mercedes-benz","SLK320","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,16,25,19,48,10,"Germany","Two Seaters"
"155",2001,"audi","TT Coupe","Minicompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,65,14,"Germany","Minicompact Cars"
"156",2001,"audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 5-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Germany","Minicompact Cars"
"157",2001,"audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Germany","Minicompact Cars"
"158",2001,"bmw","325ci Convertible","Minicompact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,74,9,"Germany","Minicompact Cars"
"159",2001,"bmw","325ci Convertible","Minicompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,74,9,"Germany","Minicompact Cars"
"160",2001,"bmw","330ci Convertible","Minicompact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,74,9,"Germany","Minicompact Cars"
"161",2001,"bmw","330ci Convertible","Minicompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,74,9,"Germany","Minicompact Cars"
"162",2001,"bmw","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,74,9,"Germany","Minicompact Cars"
"163",2001,"jaguar","XK8 Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,70,10,"Britain","Minicompact Cars"
"164",2001,"jaguar","XKR Convertible","Minicompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,70,10,"Britain","Minicompact Cars"
"165",2001,"mercedes-benz","CLK320 (Cabriolet)","Minicompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,76,6,"Germany","Minicompact Cars"
"166",2001,"mercedes-benz","CLK430 (Cabriolet)","Minicompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,76,6,"Germany","Minicompact Cars"
"167",2001,"acura","Integra","Subcompact Cars",1.8,"Automatic 4-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,28,23,80,12.5,"Japan","Subcompact Cars"
"168",2001,"acura","Integra","Subcompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,28,24,80,12.5,"Japan","Subcompact Cars"
"169",2001,"acura","Integra","Subcompact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,22,28,24,80,12.5,"Japan","Subcompact Cars"
"170",2001,"bmw","325ci","Subcompact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"171",2001,"bmw","325ci","Subcompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"172",2001,"bmw","330ci","Subcompact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"173",2001,"bmw","330ci","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"174",2001,"bmw","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,84,9,"Germany","Subcompact Cars"
"175",2001,"jaguar","XK8","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,75,11,"Britain","Subcompact Cars"
"176",2001,"jaguar","XKR","Subcompact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,21,17,75,11,"Britain","Subcompact Cars"
"177",2001,"lexus","IS 300","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,89,11,"Japan","Subcompact Cars"
"178",2001,"mercedes-benz","CLK320","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,81,11,"Germany","Subcompact Cars"
"179",2001,"mercedes-benz","CLK430","Subcompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,81,11,"Germany","Subcompact Cars"
"180",2001,"mercedes-benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,81,11,"Germany","Subcompact Cars"
"181",2001,"acura","3.2CL","Compact Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,27,20,90,14,"Japan","Compact Cars"
"182",2001,"audi","A4","Compact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,88,14,"Germany","Compact Cars"
"183",2001,"audi","A4","Compact Cars",1.8,"Automatic (S5)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,88,14,"Germany","Compact Cars"
"184",2001,"audi","A4","Compact Cars",2.8,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,88,14,"Germany","Compact Cars"
"185",2001,"audi","A4 quattro","Compact Cars",1.8,"Manual 5-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,88,14,"Germany","Compact Cars"
"186",2001,"audi","A4 quattro","Compact Cars",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,25,20,88,14,"Germany","Compact Cars"
"187",2001,"audi","A4 quattro","Compact Cars",2.8,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,19,88,14,"Germany","Compact Cars"
"188",2001,"audi","A4 quattro","Compact Cars",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,88,14,"Germany","Compact Cars"
"189",2001,"audi","S4","Compact Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,22,18,88,14,"Germany","Compact Cars"
"190",2001,"audi","S4","Compact Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,22,18,88,14,"Germany","Compact Cars"
"191",2001,"bmw","325i","Compact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"192",2001,"bmw","325i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"193",2001,"bmw","325xi","Compact Cars",2.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,91,11,"Germany","Compact Cars"
"194",2001,"bmw","325xi","Compact Cars",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"195",2001,"bmw","330i","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"Germany","Compact Cars"
"196",2001,"bmw","330i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"Germany","Compact Cars"
"197",2001,"bmw","330xi","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,20,91,11,"Germany","Compact Cars"
"198",2001,"bmw","330xi","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,91,11,"Germany","Compact Cars"
"199",2001,"bmw","525i","Compact Cars",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,93,11,"Germany","Compact Cars"
"200",2001,"bmw","525i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,93,11,"Germany","Compact Cars"
"201",2001,"bmw","530i","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,93,11,"Germany","Compact Cars"
"202",2001,"bmw","530i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,93,11,"Germany","Compact Cars"
"203",2001,"bmw","540i","Compact Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,93,11,"Germany","Compact Cars"
"204",2001,"bmw","540i","Compact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,93,11,"Germany","Compact Cars"
"205",2001,"bmw","540i","Compact Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,93,11,"Germany","Compact Cars"
"206",2001,"bmw","M5","Compact Cars",4.9,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,19,15,93,11,"Germany","Compact Cars"
"207",2001,"infiniti","G20","Compact Cars",2,"Automatic 4-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,20,28,23,91,14,"Japan","Compact Cars"
"208",2001,"infiniti","G20","Compact Cars",2,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,21,29,24,91,14,"Japan","Compact Cars"
"209",2001,"jaguar","XJ8","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,93,13,"Britain","Compact Cars"
"210",2001,"jaguar","XJR","Compact Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,93,13,"Britain","Compact Cars"
"211",2001,"lexus","ES 300","Compact Cars",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,92,13,"Japan","Compact Cars"
"212",2001,"mercedes-benz","C240","Compact Cars",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,89,12,"Germany","Compact Cars"
"213",2001,"mercedes-benz","C240","Compact Cars",2.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,89,12,"Germany","Compact Cars"
"214",2001,"mercedes-benz","C320","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,12,"Germany","Compact Cars"
"215",2001,"mercedes-benz","CL500","Compact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,88,12,"Germany","Compact Cars"
"216",2001,"mercedes-benz","CL55 AMG","Compact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,88,12,"Germany","Compact Cars"
"217",2001,"mercedes-benz","CL600","Compact Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,88,12,"Germany","Compact Cars"
"218",2001,"acura","3.2TL","Midsize Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,27,20,96,14,"Japan","Midsize Cars"
"219",2001,"acura","3.5RL","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,15,"Japan","Midsize Cars"
"220",2001,"audi","A6","Midsize Cars",2.8,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,98,15,"Germany","Midsize Cars"
"221",2001,"audi","A6 quattro","Midsize Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,22,18,98,15,"Germany","Midsize Cars"
"222",2001,"audi","A6 quattro","Midsize Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,22,18,98,15,"Germany","Midsize Cars"
"223",2001,"audi","A6 quattro","Midsize Cars",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,98,15,"Germany","Midsize Cars"
"224",2001,"audi","A6 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,98,15,"Germany","Midsize Cars"
"225",2001,"audi","A8 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,100,18,"Germany","Midsize Cars"
"226",2001,"audi","S8 quattro","Midsize Cars",4.2,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,15,100,18,"Germany","Midsize Cars"
"227",2001,"bmw","740i","Midsize Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,100,13,"Germany","Midsize Cars"
"228",2001,"bmw","740i","Midsize Cars",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,100,13,"Germany","Midsize Cars"
"229",2001,"cadillac","Catera","Midsize Cars",3,"Automatic 4-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,99,14,"USA","Midsize Cars"
"230",2001,"cadillac","Eldorado","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,100,15,"USA","Midsize Cars"
"231",2001,"cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,104,15,"USA","Midsize Cars"
"232",2001,"infiniti","I30","Midsize Cars",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,102,15,"Japan","Midsize Cars"
"233",2001,"infiniti","Q45","Midsize Cars",4.1,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,97,13,"Japan","Midsize Cars"
"234",2001,"jaguar","S-Type","Midsize Cars",3,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,99,12,"Britain","Midsize Cars"
"235",2001,"jaguar","S-Type","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,99,12,"Britain","Midsize Cars"
"236",2001,"jaguar","Vanden Plas","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,102,13,"Britain","Midsize Cars"
"237",2001,"jaguar","Vanden Plas S/C","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,14,20,16,102,13,"Britain","Midsize Cars"
"238",2001,"jaguar","XJ8L","Midsize Cars",4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,102,13,"Britain","Midsize Cars"
"239",2001,"lexus","GS 300/GS 430","Midsize Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,100,15,"Japan","Midsize Cars"
"240",2001,"lexus","GS 300/GS 430","Midsize Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,100,15,"Japan","Midsize Cars"
"241",2001,"lincoln","LS","Midsize Cars",3,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,104,13,"USA","Midsize Cars"
"242",2001,"lincoln","LS","Midsize Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,104,13,"USA","Midsize Cars"
"243",2001,"lincoln","LS","Midsize Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,104,13,"USA","Midsize Cars"
"244",2001,"lincoln","LS","Midsize Cars",3.9,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,104,13,"USA","Midsize Cars"
"245",2001,"lincoln","LS","Midsize Cars",3.9,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,104,13,"USA","Midsize Cars"
"246",2001,"mercedes-benz","E320","Midsize Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,95,15,"Germany","Midsize Cars"
"247",2001,"mercedes-benz","E320 4Matic","Midsize Cars",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,95,15,"Germany","Midsize Cars"
"248",2001,"mercedes-benz","E430","Midsize Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,95,15,"Germany","Midsize Cars"
"249",2001,"mercedes-benz","E430 4Matic","Midsize Cars",4.3,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,95,15,"Germany","Midsize Cars"
"250",2001,"mercedes-benz","E55 AMG","Midsize Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,95,15,"Germany","Midsize Cars"
"251",2001,"audi","A8 L","Large Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,104,18,"Germany","Large Cars"
"252",2001,"bmw","740il","Large Cars",4.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,107,13,"Germany","Large Cars"
"253",2001,"bmw","750il","Large Cars",5.4,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,18,14,107,13,"Germany","Large Cars"
"254",2001,"cadillac","DeVille","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,25,18,115,19,"USA","Large Cars"
"255",2001,"lexus","LS 430","Large Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,107,16,"Japan","Large Cars"
"256",2001,"lincoln","Continental","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,101,19,"USA","Large Cars"
"257",2001,"lincoln","Town Car","Large Cars",4.6,"Automatic 4-spd","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,18,112,21,"USA","Large Cars"
"258",2001,"mercedes-benz","S430","Large Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,106,15,"Germany","Large Cars"
"259",2001,"mercedes-benz","S500","Large Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,106,15,"Germany","Large Cars"
"260",2001,"mercedes-benz","S55 AMG","Large Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,17,106,15,"Germany","Large Cars"
"261",2001,"mercedes-benz","S600","Large Cars",5.8,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,16,106,15,"Germany","Large Cars"
"262",2001,"audi","A4 Avant quattro","Small Station Wagons",1.8,"Manual 5-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,89,31,"Germany","Small Pickup Trucks"
"263",2001,"audi","A4 Avant quattro","Small Station Wagons",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,25,20,89,31,"Germany","Small Pickup Trucks"
"264",2001,"audi","A4 Avant quattro","Small Station Wagons",2.8,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,19,89,31,"Germany","Small Pickup Trucks"
"265",2001,"audi","A4 Avant quattro","Small Station Wagons",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,89,31,"Germany","Small Pickup Trucks"
"266",2001,"audi","S4 Avant","Small Station Wagons",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,22,18,89,31,"Germany","Small Pickup Trucks"
"267",2001,"audi","S4 Avant","Small Station Wagons",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,22,18,89,31,"Germany","Small Pickup Trucks"
"268",2001,"bmw","325i Sport Wagon","Small Station Wagons",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,26,"Germany","Small Pickup Trucks"
"269",2001,"bmw","325i Sport Wagon","Small Station Wagons",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,26,"Germany","Small Pickup Trucks"
"270",2001,"bmw","325xi Sport Wagon","Small Station Wagons",2.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,91,26,"Germany","Small Pickup Trucks"
"271",2001,"bmw","325xi Sport Wagon","Small Station Wagons",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,91,26,"Germany","Small Pickup Trucks"
"272",2001,"bmw","525i Sport Wagon","Small Station Wagons",2.5,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,97,33,"Germany","Small Pickup Trucks"
"273",2001,"bmw","525i Sport Wagon","Small Station Wagons",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,97,33,"Germany","Small Pickup Trucks"
"274",2001,"bmw","540i Sport Wagon","Small Station Wagons",4.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,97,33,"Germany","Small Pickup Trucks"
"275",2001,"audi","A6 Avant quattro","Midsize Station Wagons",2.8,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,99,36,"Germany","Midsize Station Wagons"
"276",2001,"lexus","RX 300 4WD","Midsize Station Wagons",3,"Automatic 4-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,21,18,104,32,"Japan","Midsize Station Wagons"
"277",2001,"lexus","RX 300","Midsize Station Wagons",3,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,21,18,104,32,"Japan","Midsize Station Wagons"
